"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
2.96026977816558e-70	2.10134690287074	0.42	0.011	3.98037874372143e-66	"1"	"FGFR3"
1.2142333140084e-68	2.05959508523732	0.506	0.04	1.63265811401569e-64	"1"	"LUZP2"
6.73414262516521e-67	1.80295433860505	0.62	0.101	9.05472817379715e-63	"1"	"NTRK2"
4.34172863664457e-66	1.80122575099378	0.627	0.115	5.83788832483229e-62	"1"	"S1PR1"
1.29151303789275e-65	1.95750680437525	0.486	0.037	1.73656843075059e-61	"1"	"LSAMP"
1.64141244757728e-65	2.1340519201471	0.514	0.057	2.20704317701241e-61	"1"	"AQP4"
3.11237744915605e-64	1.73139777815461	0.651	0.135	4.18490271813522e-60	"1"	"MT2"
4.02124490553576e-62	2.22278911651588	0.49	0.05	5.40696589998339e-58	"1"	"MFGE8"
3.04352065813247e-61	1.82077300822014	0.541	0.07	4.09231787692491e-57	"1"	"GPM6A"
5.19521293622695e-61	2.05325951452951	0.376	0.011	6.98548331405076e-57	"1"	"GABRB1"
4.99053074776689e-58	1.91682935617746	0.396	0.02	6.71026764344736e-54	"1"	"SLC7A10"
1.11449795806831e-57	1.93299345070172	0.408	0.027	1.49855395441865e-53	"1"	"NKAIN4"
1.35134299286526e-55	1.72473446959068	0.345	0.009	1.81701578820663e-51	"1"	"ACSBG1"
5.25883240592166e-55	1.8293509349313	0.369	0.017	7.07102605300226e-51	"1"	"CXCL14"
2.740653579806e-54	1.33579745962812	0.725	0.34	3.68508280340714e-50	"1"	"CKB"
2.16492474792094e-53	1.83395553362059	0.388	0.024	2.91095781605449e-49	"1"	"SLC39A12"
1.25183632194299e-52	1.84434016875785	0.322	0.007	1.68321911848454e-48	"1"	"BTBD17"
5.40600732391803e-52	1.71201150151745	0.533	0.092	7.26891744774018e-48	"1"	"ID2"
1.45388743052006e-51	1.87707107930498	0.518	0.097	1.95489703907727e-47	"1"	"TSPAN7"
3.43492069821872e-51	1.84656289981294	0.388	0.028	4.61859437082489e-47	"1"	"FAM107A"
9.23284648892048e-48	1.89523318076599	0.376	0.029	1.24144853890025e-43	"1"	"GM3764"
1.09196133420774e-47	1.7307992717706	0.357	0.022	1.46825120997573e-43	"1"	"GPLD1"
3.91658266778067e-47	1.34149768811953	0.608	0.146	5.26623705509789e-43	"1"	"SERPINE2"
1.06819651746998e-44	1.63982702878488	0.259	0.004	1.43629703739014e-40	"1"	"ETNPPL"
1.55857488751101e-43	1.68562007043669	0.302	0.013	2.09565979374731e-39	"1"	"CYP2J9"
1.76614748537674e-43	1.60972479804245	0.412	0.05	2.37476190883757e-39	"1"	"SDC4"
4.43579532870195e-43	1.6500233875154	0.365	0.033	5.96437039897264e-39	"1"	"SLC27A1"
1.48507388872831e-42	0.490778933930292	0.961	0.647	1.99683035078409e-38	"1"	"CST3"
1.40742782206655e-40	1.83364208661764	0.392	0.051	1.89242744955068e-36	"1"	"DCLK1"
1.80840547698725e-40	1.64997439502002	0.322	0.023	2.43158200435706e-36	"1"	"NTM"
