"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
0.00234791284212808	0.538916691340395	0.087	0	1	"WT mice (Midbrain)"	"GM4799"
0.00246741927430532	0.755455262455629	0.413	0.141	1	"WT mice (Midbrain)"	"CEBPB"
0.00251853228969829	0.499982764511088	0.087	0	1	"WT mice (Midbrain)"	"GM6276"
0.00254814302389027	0.786449462190182	0.087	0	1	"WT mice (Midbrain)"	"GM5278"
0.00271238621968685	0.693241803286388	0.217	0.035	1	"WT mice (Midbrain)"	"GM15131"
0.00285106481624138	1.16850575556022	0.196	0.029	1	"WT mice (Midbrain)"	"GM13341"
0.00293616238075472	0.60539497328164	0.087	0	1	"WT mice (Midbrain)"	"CLEC7A"
0.0029407866271872	1.09731629291672	0.304	0.076	1	"WT mice (Midbrain)"	"CLIP1"
0.00301139305275556	0.608919808132093	0.739	0.435	1	"WT mice (Midbrain)"	"HSPA5"
0.003071312429756	0.690942597185239	0.087	0	1	"WT mice (Midbrain)"	"EGR2"
0.00307895579681893	0.999433905071848	0.174	0.018	1	"WT mice (Midbrain)"	"IFRD1"
0.00309302420859404	1.1748182371336	0.304	0.082	1	"WT mice (Midbrain)"	"MIR692.1"
0.00314356576285503	0.537062527306919	0.717	0.406	1	"WT mice (Midbrain)"	"H2.D1"
0.00318009132635285	0.852552757236191	0.283	0.071	1	"WT mice (Midbrain)"	"ROCK1"
0.00322239824755826	1.02679277961454	0.522	0.241	1	"WT mice (Midbrain)"	"H2.K1"
0.00326207998276625	0.907636822744108	0.261	0.059	1	"WT mice (Midbrain)"	"TSC22D3"
0.00329030974286468	0.807677916282198	0.065	0	1	"WT mice (Midbrain)"	"RP23.42N8.2"
0.00335610222242808	0.981416544316513	0.065	0	1	"WT mice (Midbrain)"	"PSMC3IP"
0.0034590327954532	0.657650114608826	0.065	0	1	"WT mice (Midbrain)"	"GM28118"
0.00346641697713536	0.652115845421479	0.065	0	1	"WT mice (Midbrain)"	"GM9497"
0.00349229904795638	0.75149239552008	0.065	0	1	"WT mice (Midbrain)"	"UHRF1BP1L"
0.00354610934617961	0.909630474529849	0.065	0	1	"WT mice (Midbrain)"	"GM8596"
0.00358321767054879	0.737407410309855	0.587	0.288	1	"WT mice (Midbrain)"	"GNAS"
0.00361519141496998	0.638418874974367	0.065	0	1	"WT mice (Midbrain)"	"GM16061"
0.00362087048579153	0.816374053266986	0.152	0.012	1	"WT mice (Midbrain)"	"TPT1.PS6"
0.00363845226147361	0.940489439072658	0.174	0.024	1	"WT mice (Midbrain)"	"GM6075"
