"x"
"1032"	"GM13252"
"1033"	"GM13260"
"1034"	"GM13292"
"1035"	"GM13296"
"1036"	"GM13313"
"1037"	"GM13326"
"1038"	"GM13331"
"1039"	"GM13338"
"1040"	"GM13349"
"1041"	"GM13352"
"1042"	"GM13360"
"1043"	"GM13368"
"1044"	"GM13370"
"1045"	"GM13375"
"1046"	"GM13378"
"1047"	"GM13397"
"1048"	"GM13400"
"1049"	"GM13416"
"1050"	"GM13423"
"1051"	"GM13428"
"1052"	"GM13445"
"1053"	"GM13453"
"1054"	"GM13478"
"1055"	"GM13483"
"1056"	"GM13487"
"1057"	"GM13488"
"1058"	"GM13502"
"1059"	"GM13508"
"1060"	"GM13518"
"1061"	"GM13525"
"1062"	"GM13551"
"1063"	"GM13559"
"1064"	"GM13566"
"1065"	"GM13577"
"1066"	"GM13578"
"1067"	"GM13602"
"1068"	"GM13611"
"1069"	"GM13622"
"1070"	"GM13649"
"1071"	"GM13665"
"1072"	"GM13719"
"1073"	"GM13726"
"1074"	"GM13731"
"1075"	"GM13744"
"1076"	"GM13758"
"1077"	"GM13761"
"1078"	"GM13772"
"1079"	"GM13776"
"1080"	"GM13830"
"1081"	"GM13862"
"1082"	"GM13864"
"1083"	"GM13870"
"1084"	"GM13875"
"1085"	"GM13880"
"1086"	"GM13902"
"1087"	"GM13904"
"1088"	"GM13915"
"1089"	"GM13975"
"1090"	"GM14013"
"1091"	"GM14026"
"1092"	"GM14032"
"1093"	"GM14034"
"1094"	"GM14037"
"1095"	"GM14038"
"1096"	"GM14044"
"1097"	"GM14049"
"1098"	"GM14052"
"1099"	"GM14106"
"1100"	"GM14107"
"1101"	"GM14115"
"1102"	"GM14117"
"1103"	"GM14125"
"1104"	"GM14126"
"1105"	"GM14130"
"1106"	"GM14132"
"1107"	"GM14138"
"1108"	"GM14140"
"1109"	"GM14148"
"1110"	"GM14162"
"1111"	"GM14173"
"1112"	"GM14197"
"1113"	"GM14200"
"1114"	"GM14214"
"1115"	"GM14220"
"1116"	"GM14231"
"1117"	"GM14239"
"1118"	"GM14251"
"1119"	"GM14276"
"1120"	"GM14279"
"1121"	"GM14295"
"1122"	"GM14325"
"1123"	"GM14373"
"1124"	"GM14382"
"1125"	"GM14399"
"1126"	"GM14401"
"1127"	"GM14410"
"1128"	"GM14427"
"1129"	"GM14460"
"1130"	"GM14491"
"1131"	"GM14517"
"1132"	"GM14538"
"1133"	"GM14562"
"1134"	"GM14584"
"1135"	"GM14587"
"1136"	"GM14593"
"1137"	"GM14606"
"1138"	"GM14639"
"1139"	"GM14653"
